Transaction_id,Transaction_Type,Description,Amount,Transaction_Date,Customer_id
470,Deposit,Responsibility range discuss race.,270.91,2025-09-01,40
471,Withdrawal,Six economic something almost.,1482.62,2016-05-18,40
472,Transfer,Rest seek population director candidate.,2261.02,2024-05-23,40
473,Payment,Relate other.,889.12,2020-05-29,40
474,Deposit,But attorney.,465.62,2024-04-06,40
475,Payment,Next between however nation.,152.17,2022-04-24,40
476,Withdrawal,Hospital west left compare whether.,778.66,2015-11-18,41
477,Transfer,Attack eat top.,369.38,2022-05-06,41
478,Withdrawal,Sit game commercial.,728.37,2025-09-18,41
479,Deposit,Cell both.,144.24,2020-02-13,41
480,Withdrawal,Same series nearly member happen.,1055.73,2023-08-13,41
481,Deposit,Method center successful.,1601.75,2023-07-20,41
482,Payment,Discussion significant happy discuss me.,854.54,2018-04-26,41
483,Transfer,Court stuff police.,1737.26,2020-07-25,41
484,Transfer,Impact large.,2130.17,2019-06-17,41
485,Transfer,Surface lose full effect.,1540.64,2021-02-10,41
486,Deposit,Design real generation ago clear.,406.54,2020-09-17,41
487,Withdrawal,Fight traditional.,1240.33,2025-10-06,41
488,Withdrawal,Character myself.,1733.36,2020-07-29,41
489,Transfer,Beautiful form message.,598.31,2017-07-27,41
490,Withdrawal,Religious not activity determine space.,2018.37,2021-08-04,41
491,Deposit,Law manage manage tax recognize.,1001.38,2016-07-17,41
492,Deposit,Allow improve later.,25.72,2021-10-17,42
493,Transfer,Throw field.,1387.17,2024-03-17,42
494,Transfer,Effect usually high.,1101.58,2018-09-23,42
495,Withdrawal,Behavior hot must discussion.,110.72,2025-06-22,42
496,Withdrawal,New fly dream history else.,495.36,2023-11-08,42
497,Withdrawal,Law strategy leader tend itself.,2213.57,2017-09-29,42
498,Withdrawal,Act evidence.,850.20,2019-08-03,42
499,Withdrawal,Foot west successful.,447.18,2025-07-25,42
500,Deposit,Sometimes lawyer play success successful.,2107.36,2024-09-02,42
501,Payment,Set and difficult enough.,2078.78,2024-04-07,42
502,Deposit,Security reveal later treatment.,1637.52,2015-11-18,42
503,Transfer,To enough than break.,846.62,2023-06-13,42
504,Transfer,Few exactly.,1141.05,2021-08-29,42
505,Payment,Teach only red work rise.,1652.61,2019-11-24,42
506,Deposit,Such must yard.,2196.09,2025-01-27,42
507,Withdrawal,Affect game face low.,361.94,2024-05-04,42
508,Transfer,Organization support through growth.,1331.85,2018-01-07,43
509,Withdrawal,Responsibility federal local story black.,795.56,2020-12-27,43
510,Withdrawal,Machine year.,2302.61,2017-04-01,43
511,Withdrawal,Hot thing gun purpose.,2136.23,2022-07-05,43
512,Transfer,Industry leave memory so.,819.87,2025-03-17,43
513,Payment,Coach raise decide.,2182.26,2016-04-04,43
514,Payment,Full wall quite serve.,523.88,2024-11-22,43
515,Deposit,Action medical what herself teach.,1977.70,2018-11-29,43
516,Transfer,Activity its rich rock.,419.42,2021-06-15,43
517,Withdrawal,Two west responsibility.,1246.97,2020-08-07,43
518,Payment,Attack mind use site.,805.24,2021-08-12,43
519,Payment,Almost should kitchen key.,1184.92,2019-04-16,45
520,Deposit,Keep hear American pressure.,1595.63,2016-12-09,45
521,Payment,North stay certain development life.,518.79,2023-07-13,45
522,Withdrawal,These space type.,2158.06,2021-05-14,45
523,Payment,Prove be.,765.69,2015-11-03,45
524,Transfer,Service write but network.,1428.85,2016-05-11,45
525,Withdrawal,Common produce allow much.,637.07,2024-11-08,45
526,Payment,Explain clearly cover.,1879.31,2022-07-01,45
527,Deposit,Appear central pattern.,1297.53,2023-03-24,45
528,Transfer,Edge here skin.,1163.67,2018-11-03,45
529,Payment,Strong weight.,1065.83,2020-07-24,45
530,Payment,Not window remain quite.,1022.97,2016-10-13,45
531,Deposit,Human gas.,793.23,2021-07-08,45
532,Transfer,Course join they.,449.73,2023-03-09,45
533,Deposit,Sing out bed media.,1613.74,2021-10-12,45
534,Deposit,Lot strong almost.,737.00,2020-03-06,45
535,Deposit,Technology enter most stock.,1964.90,2023-04-03,45
536,Deposit,Expert long water early.,297.35,2021-10-07,45
537,Withdrawal,Which place.,1365.52,2022-01-23,45
538,Transfer,Situation eight gun white toward.,1688.09,2023-01-01,45
539,Withdrawal,Soon food window improve year.,477.42,2019-01-12,47
540,Transfer,Half song look.,2496.01,2017-05-15,47
541,Transfer,Nearly point land however.,22.33,2022-06-13,47
542,Payment,Among reveal week.,2055.95,2017-01-09,47
543,Deposit,Business thought true.,2364.59,2016-08-03,47
544,Withdrawal,Top behavior.,1180.54,2020-01-22,47
545,Withdrawal,Nice who two week.,2163.80,2023-04-03,47
546,Payment,Product music line modern low.,1808.62,2023-06-15,47
547,Payment,Market step record edge church.,585.07,2019-03-23,47
548,Transfer,Note something community.,1806.55,2020-08-19,47
549,Withdrawal,Listen project.,1980.00,2022-04-18,47
550,Payment,Finally boy across crime.,1072.55,2017-12-24,47
551,Deposit,My media likely.,524.75,2020-10-04,47
552,Withdrawal,Food reduce.,348.24,2016-01-04,48
553,Deposit,Money fine range.,764.62,2017-07-13,48
554,Transfer,Voice chair city.,1250.00,2018-06-02,48
555,Payment,Bank thought.,850.22,2021-02-08,48
556,Transfer,Father water at every.,1714.72,2021-04-13,48
557,Deposit,People probably receive area.,815.87,2025-07-18,48
558,Transfer,Image capital letter.,2305.44,2024-01-31,48
559,Payment,Sister green.,1420.91,2016-11-04,48
560,Payment,Race number education color.,2450.45,2023-07-08,48
561,Withdrawal,Discover return.,160.21,2021-06-22,48
562,Payment,Loss training.,1187.47,2022-02-13,48
563,Deposit,Factor myself voice country.,1597.87,2022-05-23,48
564,Withdrawal,Of head.,429.39,2018-03-28,48
565,Payment,Center draw new huge.,81.12,2018-01-29,48
566,Deposit,International somebody.,68.07,2023-07-29,48
567,Transfer,Friend within child.,2278.45,2021-06-24,48
568,Deposit,Husband away score.,583.37,2018-05-30,51
569,Deposit,Garden region per least believe.,1137.20,2021-09-03,51
570,Payment,Reveal not.,430.39,2016-03-01,51
571,Withdrawal,Participant suggest low car.,978.37,2024-07-25,51
572,Deposit,Can available candidate budget none.,1341.60,2020-06-11,51
573,Withdrawal,Rich good draw relate wide.,973.09,2016-02-06,51
574,Transfer,Success story offer surface.,325.70,2023-07-02,51
575,Payment,One measure order billion.,1081.07,2017-11-06,51
576,Transfer,Who place head follow by.,397.79,2019-05-11,51
577,Payment,Success soon position bar.,1469.14,2020-03-03,51
578,Withdrawal,Close affect skin free view.,689.33,2025-09-21,51
579,Withdrawal,Receive book social.,160.86,2021-04-30,53
580,Payment,Trip federal specific.,1315.12,2019-06-04,53
581,Deposit,Old citizen candidate.,1151.05,2019-05-07,53
582,Payment,Bag understand down audience feel.,1843.49,2022-07-30,53
583,Transfer,Weight whose trip road dog.,867.61,2016-05-10,53
584,Withdrawal,Remain leave commercial seem.,978.33,2016-07-28,53
585,Payment,Course figure picture.,1038.22,2023-10-17,53
586,Withdrawal,Teacher performance leg many.,1145.11,2018-06-01,53
587,Payment,Window heavy live front image.,1746.61,2024-09-25,53
588,Withdrawal,Development million put.,1746.91,2025-04-26,53
589,Transfer,Strong party.,2213.97,2024-01-14,53
590,Transfer,Another south establish move affect.,2206.51,2019-10-11,53
591,Withdrawal,By likely ten.,1666.98,2025-01-21,53
592,Deposit,Phone return.,2271.93,2021-03-12,53
593,Deposit,Expert over industry great direction.,2488.30,2024-12-12,53
594,Transfer,Camera these if reason.,1261.48,2017-01-24,53
595,Transfer,Call energy child.,1025.83,2023-12-16,53
596,Payment,Determine site.,519.22,2025-04-22,53
597,Payment,Apply set responsibility.,67.77,2018-08-23,53
598,Withdrawal,Type picture around.,859.80,2021-04-30,55
599,Transfer,Quickly chance.,992.29,2025-09-08,55
600,Transfer,Board represent sell.,287.59,2024-04-10,55
601,Payment,Standard how treatment.,1676.07,2020-08-07,55
602,Withdrawal,Man term inside.,1153.93,2024-11-17,55
603,Withdrawal,These plant.,1784.24,2020-11-24,55
604,Withdrawal,Entire truth something design form.,1177.50,2022-09-04,55
605,Deposit,World evening song clear offer.,427.30,2025-08-09,55
606,Payment,Street while positive.,443.91,2024-05-31,55
607,Deposit,Pattern range treatment loss.,421.96,2018-04-11,55
608,Payment,Something bar good tell.,1693.78,2024-02-01,55
609,Deposit,Smile coach.,895.86,2023-05-18,55
610,Withdrawal,Score let single.,2231.83,2019-11-02,55
611,Deposit,Foot amount dark painting.,1105.70,2025-04-09,55
612,Payment,Off reflect.,977.16,2022-05-08,55
613,Deposit,It success.,131.99,2025-10-02,55
614,Withdrawal,Attack subject find certainly.,1931.25,2017-03-15,55
615,Withdrawal,Major success relationship fish.,937.24,2023-02-17,56
616,Deposit,Research exist.,229.37,2021-01-28,56
617,Withdrawal,By people out.,2473.24,2022-01-10,56
618,Withdrawal,Same kitchen.,1700.22,2025-02-05,56
619,Withdrawal,Specific environment number perform.,2396.90,2024-09-21,56
620,Payment,What range hundred.,1810.30,2025-04-24,56
621,Transfer,Everyone table.,1281.74,2016-08-29,56
622,Withdrawal,Tend social read company light.,807.38,2018-10-11,56
623,Payment,Free cup still.,1562.06,2019-09-25,56
624,Withdrawal,Better determine after loss everyone.,2347.37,2024-06-14,56
625,Transfer,Pick study decade.,535.24,2021-10-22,56
626,Transfer,Worry institution big.,434.88,2021-04-18,56
627,Withdrawal,Check serve value.,973.58,2020-08-29,57
628,Transfer,Plant much.,165.97,2016-08-31,57
629,Deposit,Research learn area.,1625.21,2021-09-01,57
630,Payment,Get food authority.,169.26,2023-05-10,57
631,Payment,By start.,754.53,2019-02-03,57
632,Withdrawal,Benefit agreement remember hand.,1781.62,2016-12-06,58
633,Transfer,Food teacher approach onto.,630.60,2024-09-28,58
634,Payment,Plant recognize event.,2453.56,2017-12-30,58
635,Withdrawal,Time stand push.,1695.07,2017-02-26,58
636,Transfer,Hotel author order choose.,830.78,2018-09-06,58
637,Payment,Task capital discussion song.,2445.08,2018-05-02,58
638,Payment,Walk side.,169.72,2025-08-10,58
639,Withdrawal,Only such.,956.55,2018-08-16,58
640,Deposit,Tough glass sea role.,582.28,2018-11-23,59
641,Payment,Particularly effect seven.,772.81,2017-07-13,59
642,Deposit,Pattern themselves.,1893.36,2018-11-09,59
643,Payment,Four market.,150.75,2021-08-09,59
644,Payment,Group we thus hot.,742.24,2024-02-08,59
645,Payment,Community method power.,1605.46,2023-02-19,60
646,Withdrawal,Important admit six.,1848.40,2022-02-13,60
647,Deposit,Seat care system.,696.04,2018-08-03,60
648,Transfer,Price through respond down capital.,1302.66,2021-02-25,60
649,Transfer,Leader vote.,1876.63,2023-03-28,60
650,Deposit,Among child fire none.,857.48,2023-07-01,60
651,Withdrawal,May grow present other.,2266.67,2018-05-08,60
652,Withdrawal,Theory fill rate realize.,2003.83,2017-12-31,60
653,Transfer,Agency value among she.,1520.55,2021-07-12,60
654,Deposit,Body bad.,459.68,2018-09-29,60
655,Deposit,She individual benefit.,162.48,2020-04-17,60
656,Withdrawal,Run outside.,131.22,2024-03-21,61
657,Withdrawal,Store modern newspaper Mrs.,314.78,2023-11-10,61
658,Payment,Although son time.,591.54,2024-12-05,61
659,Withdrawal,History during.,1812.75,2022-04-25,61
660,Payment,Box whom list movie good.,1804.46,2023-01-22,61
661,Transfer,Stage good inside other year.,441.91,2023-01-06,61
662,Withdrawal,Along option free hundred news.,714.10,2020-10-11,61
663,Payment,Herself compare alone.,680.38,2017-01-16,61
664,Payment,We research church ability.,200.96,2021-10-10,61
665,Payment,Both protect ten language place.,944.92,2020-07-11,61
666,Payment,Decision information adult middle.,1057.32,2018-12-21,61
667,Payment,Where develop.,2049.19,2016-11-27,62
668,Payment,Page weight minute out.,50.51,2021-07-12,62
669,Transfer,Write he political get exist.,2135.25,2017-04-18,62
670,Withdrawal,Daughter left bag hold enjoy.,1488.36,2024-02-04,62
671,Transfer,Want her.,643.97,2020-08-09,62
672,Payment,Rich last attention night several.,1134.55,2021-08-07,62
673,Payment,Base fight.,180.78,2024-04-10,62
674,Deposit,Animal protect somebody start.,490.09,2023-09-06,62
675,Transfer,Young eat seek.,33.07,2020-03-11,62
676,Payment,Any personal keep open.,1011.98,2021-02-21,63
677,Payment,Administration allow glass.,2426.26,2021-08-15,63
678,Deposit,Investment serve degree side.,1224.39,2018-08-14,63
679,Deposit,Lot drop quality between.,1022.56,2025-05-15,63
680,Withdrawal,Reach loss option claim.,962.68,2019-06-19,63
681,Transfer,Blue executive lose child.,486.38,2020-11-29,63
682,Transfer,Century professor.,1928.40,2017-05-18,63
683,Transfer,West western face.,1274.51,2020-04-29,63
684,Payment,Agency around garden operation.,1741.44,2018-07-04,63
685,Withdrawal,Medical season.,2316.37,2017-07-22,63
686,Transfer,Program only.,606.64,2025-06-02,63
687,Deposit,Successful nothing many piece down.,1577.75,2018-03-22,63
688,Withdrawal,Long finally best Democrat dark.,1743.98,2018-07-27,63
689,Withdrawal,Eat detail provide.,654.07,2020-09-12,63
690,Withdrawal,Air bag.,636.47,2019-01-20,63
691,Deposit,Fine past peace.,31.83,2017-02-28,63
692,Payment,Worry man wind.,1611.35,2021-06-30,63
693,Withdrawal,Blood yard not.,1765.47,2024-11-26,63
694,Payment,Finish even senior check.,2190.14,2023-12-12,63
695,Payment,Market crime between paper help.,632.93,2022-06-02,63
696,Deposit,Front laugh force.,1835.10,2017-05-14,64
697,Transfer,Argue coach economic can.,274.08,2019-05-21,64
698,Withdrawal,Although him life.,2035.76,2022-10-16,64
699,Transfer,Continue bad.,2325.11,2021-05-05,64
700,Payment,Million say step bill.,17.04,2023-12-02,64
701,Payment,Surface coach television think activity.,4.94,2025-01-08,64
702,Transfer,Include issue.,1312.88,2018-06-20,64
703,Withdrawal,Song sure design camera money.,1832.87,2023-11-23,64
704,Withdrawal,Side magazine pass.,937.25,2017-11-29,64
705,Deposit,News son indicate for list.,495.85,2023-10-07,64
706,Withdrawal,Follow necessary speech tax few.,1127.20,2016-09-03,64
707,Withdrawal,Address civil with.,464.91,2025-02-22,64
708,Transfer,Chance Mr student course audience.,2023.14,2023-08-28,64
709,Payment,Doctor baby happen difficult.,2457.38,2016-01-12,64
710,Deposit,Study the.,1567.47,2018-10-21,66
711,Deposit,All check quickly piece speech.,2171.04,2023-12-11,66
712,Deposit,Small page eat.,733.52,2021-07-27,66
713,Deposit,Impact himself agency lawyer site.,692.63,2021-12-20,66
714,Payment,Them nothing.,1464.53,2020-06-12,66
715,Deposit,Store sport sound.,1682.34,2024-09-04,66
716,Deposit,By firm way what put.,153.58,2017-05-17,66
717,Deposit,Thousand risk important.,1663.64,2016-12-15,66
718,Deposit,Protect deep as and energy.,243.01,2019-12-13,66
719,Transfer,Behavior sense middle.,939.79,2019-12-22,66
720,Transfer,Want yourself.,2330.39,2020-07-01,66
721,Transfer,Plant fine we game beat.,1511.32,2022-01-12,66
722,Transfer,Church player knowledge.,1704.97,2021-12-16,66
723,Payment,Protect finally late maybe increase.,2042.30,2021-10-03,66
724,Transfer,Seat society southern total law.,946.71,2025-03-01,66
725,Deposit,Produce me money.,2182.82,2016-10-06,66
726,Payment,Against bit.,8.71,2016-01-17,66
727,Withdrawal,Several hope fire by.,1813.33,2015-11-06,66
728,Transfer,Leader product line.,65.18,2024-06-05,66
729,Payment,So lawyer environment.,921.71,2018-11-15,67
730,Withdrawal,Democrat year last.,1287.77,2018-05-27,67
731,Transfer,Peace oil TV.,8.82,2018-08-26,67
732,Deposit,Last page discover part remain.,42.56,2021-10-07,67
733,Transfer,Security your eye control.,2424.02,2017-07-22,67
734,Payment,Identify feel above history difference.,1695.15,2023-03-10,67
735,Deposit,Service late do assume.,1001.01,2018-12-08,67
736,Deposit,Animal major way drop rate.,871.49,2020-06-19,67
737,Withdrawal,Ball you.,1835.96,2022-07-06,67
738,Deposit,Image forward imagine behind focus.,1780.14,2016-01-20,67
739,Deposit,Also use again exactly.,320.53,2016-11-14,67
740,Payment,Week hundred outside.,754.07,2018-04-05,67
741,Payment,Her player on million even.,2241.13,2024-07-05,68
742,Withdrawal,Might level together.,1656.94,2023-02-08,68
743,Deposit,If blood write.,529.89,2017-05-11,68
744,Deposit,Something about author main.,264.57,2017-10-12,68
745,Payment,President finish traditional.,401.43,2022-02-22,68
746,Transfer,Culture dark wrong already month.,1916.01,2023-05-03,68
747,Deposit,Use available.,1665.17,2018-04-15,68
748,Payment,Off serve.,1664.03,2019-10-24,68
749,Transfer,Yeah everyone.,227.01,2018-01-18,68
750,Deposit,Color behavior.,2179.98,2019-05-07,68
751,Payment,Family war special.,943.15,2017-10-05,69
752,Payment,Support institution evidence discussion.,1635.15,2017-01-01,69
753,Transfer,Field north imagine red garden.,2021.31,2023-04-20,69
754,Deposit,Director worry lose.,290.11,2024-10-27,69
755,Withdrawal,Stand risk.,223.76,2017-07-02,69
756,Transfer,During ability view area.,1861.80,2024-07-03,69
757,Payment,Reason one conference phone woman.,319.42,2022-04-17,69
758,Transfer,Rest response whatever.,1442.72,2025-10-15,69
759,Withdrawal,Local story dog yes describe.,155.65,2019-10-20,69
760,Transfer,Than shake reason choice media.,2117.95,2021-01-20,69
761,Withdrawal,Upon cultural second.,1928.43,2016-11-11,69
762,Withdrawal,State suffer heavy form product.,1299.86,2019-01-22,69
763,Payment,Check look speech network professional.,267.36,2025-09-14,69
764,Transfer,Red yard where.,790.50,2016-08-27,69
765,Payment,Office social thus.,2093.20,2020-03-14,69
766,Deposit,True hospital visit involve.,1504.06,2024-03-03,70
767,Deposit,Hair political local director.,1497.60,2022-05-05,70
